image_url,Id,Names,Type1,Type2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Names_clean,Cluster
https://img.pokemondb.net/sprites/sword-shield/icon/articuno-galarian.png,144,Articuno Galarian Articuno,Psychic,Flying,580,90,85,85,125,100,95,Galarian Articuno,0
https://img.pokemondb.net/sprites/sword-shield/icon/zapdos.png,145,Zapdos,Electric,Flying,580,90,90,85,125,90,100,Zapdos,0
https://img.pokemondb.net/sprites/sword-shield/icon/zapdos-galarian.png,145,Zapdos Galarian Zapdos,Fighting,Flying,580,90,125,90,85,90,100,Galarian Zapdos,3
https://img.pokemondb.net/sprites/sword-shield/icon/moltres.png,146,Moltres,Fire,Flying,580,90,100,90,125,85,90,Moltres,3
https://img.pokemondb.net/sprites/sword-shield/icon/moltres-galarian.png,146,Moltres Galarian Moltres,Dark,Flying,580,90,85,90,100,125,90,Galarian Moltres,0
https://img.pokemondb.net/sprites/sword-shield/icon/dratini.png,147,Dratini,Dragon,,300,41,64,45,50,50,50,Dratini,2
https://img.pokemondb.net/sprites/sword-shield/icon/dragonair.png,148,Dragonair,Dragon,,420,61,84,65,70,70,70,Dragonair,4
https://img.pokemondb.net/sprites/sword-shield/icon/dragonite.png,149,Dragonite,Dragon,Flying,600,91,134,95,100,100,80,Dragonite,3
https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo.png,150,Mewtwo,Psychic,,680,106,110,90,154,90,130,Mewtwo,3
https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo-mega-x.png,150,Mewtwo Mega Mewtwo X,Psychic,Fighting,780,106,190,100,154,100,130,Mega Mewtwo X,3
https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo-mega-y.png,150,Mewtwo Mega Mewtwo Y,Psychic,,780,106,150,70,194,120,140,Mega Mewtwo Y,3
https://img.pokemondb.net/sprites/sword-shield/icon/mew.png,151,Mew,Psychic,,600,100,100,100,100,100,100,Mew,3
https://img.pokemondb.net/sprites/sword-shield/icon/chikorita.png,152,Chikorita,Grass,,318,45,49,65,49,65,45,Chikorita,2
https://img.pokemondb.net/sprites/sword-shield/icon/bayleef.png,153,Bayleef,Grass,,405,60,62,80,63,80,60,Bayleef,4
https://img.pokemondb.net/sprites/sword-shield/icon/meganium.png,154,Meganium,Grass,,525,80,82,100,83,100,80,Meganium,0
https://img.pokemondb.net/sprites/sword-shield/icon/cyndaquil.png,155,Cyndaquil,Fire,,309,39,52,43,60,50,65,Cyndaquil,2
https://img.pokemondb.net/sprites/sword-shield/icon/quilava.png,156,Quilava,Fire,,405,58,64,58,80,65,80,Quilava,4
https://img.pokemondb.net/sprites/sword-shield/icon/typhlosion.png,157,Typhlosion,Fire,,534,78,84,78,109,85,100,Typhlosion,0
https://img.pokemondb.net/sprites/scarlet-violet/icon/typhlosion-hisuian.png,157,Typhlosion Hisuian Typhlosion,Fire,Ghost,534,73,84,78,119,85,95,Hisuian Typhlosion,0
https://img.pokemondb.net/sprites/sword-shield/icon/totodile.png,158,Totodile,Water,,314,50,65,64,44,48,43,Totodile,2
https://img.pokemondb.net/sprites/sword-shield/icon/croconaw.png,159,Croconaw,Water,,405,65,80,80,59,63,58,Croconaw,4
https://img.pokemondb.net/sprites/sword-shield/icon/feraligatr.png,160,Feraligatr,Water,,530,85,105,100,79,83,78,Feraligatr,1
https://img.pokemondb.net/sprites/sword-shield/icon/sentret.png,161,Sentret,Normal,,215,35,46,34,35,45,20,Sentret,2
https://img.pokemondb.net/sprites/sword-shield/icon/furret.png,162,Furret,Normal,,415,85,76,64,45,55,90,Furret,4
https://img.pokemondb.net/sprites/sword-shield/icon/hoothoot.png,163,Hoothoot,Normal,Flying,262,60,30,30,36,56,50,Hoothoot,2
https://img.pokemondb.net/sprites/sword-shield/icon/noctowl.png,164,Noctowl,Normal,Flying,452,100,50,50,86,96,70,Noctowl,0
https://img.pokemondb.net/sprites/sword-shield/icon/ledyba.png,165,Ledyba,Bug,Flying,265,40,20,30,40,80,55,Ledyba,2
https://img.pokemondb.net/sprites/sword-shield/icon/ledian.png,166,Ledian,Bug,Flying,390,55,35,50,55,110,85,Ledian,4
https://img.pokemondb.net/sprites/sword-shield/icon/spinarak.png,167,Spinarak,Bug,Poison,250,40,60,40,40,40,30,Spinarak,2
https://img.pokemondb.net/sprites/sword-shield/icon/ariados.png,168,Ariados,Bug,Poison,400,70,90,70,60,70,40,Ariados,4
https://img.pokemondb.net/sprites/sword-shield/icon/crobat.png,169,Crobat,Poison,Flying,535,85,90,80,70,80,130,Crobat,4
https://img.pokemondb.net/sprites/sword-shield/icon/chinchou.png,170,Chinchou,Water,Electric,330,75,38,38,56,56,67,Chinchou,2
https://img.pokemondb.net/sprites/sword-shield/icon/lanturn.png,171,Lanturn,Water,Electric,460,125,58,58,76,76,67,Lanturn,1
https://img.pokemondb.net/sprites/sword-shield/icon/pichu.png,172,Pichu,Electric,,205,20,40,15,35,35,60,Pichu,2
https://img.pokemondb.net/sprites/sword-shield/icon/cleffa.png,173,Cleffa,Fairy,,218,50,25,28,45,55,15,Cleffa,2
https://img.pokemondb.net/sprites/sword-shield/icon/igglybuff.png,174,Igglybuff,Normal,Fairy,210,90,30,15,40,20,15,Igglybuff,2
https://img.pokemondb.net/sprites/sword-shield/icon/togepi.png,175,Togepi,Fairy,,245,35,20,65,40,65,20,Togepi,2
https://img.pokemondb.net/sprites/sword-shield/icon/togetic.png,176,Togetic,Fairy,Flying,405,55,40,85,80,105,40,Togetic,5
https://img.pokemondb.net/sprites/sword-shield/icon/natu.png,177,Natu,Psychic,Flying,320,40,50,45,70,45,70,Natu,2
https://img.pokemondb.net/sprites/sword-shield/icon/xatu.png,178,Xatu,Psychic,Flying,470,65,75,70,95,70,95,Xatu,4
https://img.pokemondb.net/sprites/sword-shield/icon/mareep.png,179,Mareep,Electric,,280,55,40,40,65,45,35,Mareep,2
https://img.pokemondb.net/sprites/sword-shield/icon/flaaffy.png,180,Flaaffy,Electric,,365,70,55,55,80,60,45,Flaaffy,2
https://img.pokemondb.net/sprites/sword-shield/icon/ampharos.png,181,Ampharos,Electric,,510,90,75,85,115,90,55,Ampharos,0
https://img.pokemondb.net/sprites/sword-shield/icon/ampharos-mega.png,181,Ampharos Mega Ampharos,Electric,Dragon,610,90,95,105,165,110,45,Mega Ampharos,0
https://img.pokemondb.net/sprites/sword-shield/icon/bellossom.png,182,Bellossom,Grass,,490,75,80,95,90,100,50,Bellossom,5
https://img.pokemondb.net/sprites/sword-shield/icon/marill.png,183,Marill,Water,Fairy,250,70,20,50,20,50,40,Marill,2
https://img.pokemondb.net/sprites/sword-shield/icon/azumarill.png,184,Azumarill,Water,Fairy,420,100,50,80,60,80,50,Azumarill,1
https://img.pokemondb.net/sprites/sword-shield/icon/sudowoodo.png,185,Sudowoodo,Rock,,410,70,100,115,30,65,30,Sudowoodo,5
https://img.pokemondb.net/sprites/sword-shield/icon/politoed.png,186,Politoed,Water,,500,90,75,75,90,100,70,Politoed,0
https://img.pokemondb.net/sprites/sword-shield/icon/hoppip.png,187,Hoppip,Grass,Flying,250,35,35,40,35,55,50,Hoppip,2
https://img.pokemondb.net/sprites/sword-shield/icon/skiploom.png,188,Skiploom,Grass,Flying,340,55,45,50,45,65,80,Skiploom,2
https://img.pokemondb.net/sprites/sword-shield/icon/jumpluff.png,189,Jumpluff,Grass,Flying,460,75,55,70,55,95,110,Jumpluff,4
https://img.pokemondb.net/sprites/sword-shield/icon/aipom.png,190,Aipom,Normal,,360,55,70,55,40,55,85,Aipom,2
https://img.pokemondb.net/sprites/sword-shield/icon/sunkern.png,191,Sunkern,Grass,,180,30,30,30,30,30,30,Sunkern,2
https://img.pokemondb.net/sprites/sword-shield/icon/sunflora.png,192,Sunflora,Grass,,425,75,75,55,105,85,30,Sunflora,0
https://img.pokemondb.net/sprites/sword-shield/icon/yanma.png,193,Yanma,Bug,Flying,390,65,65,45,75,45,95,Yanma,4
https://img.pokemondb.net/sprites/sword-shield/icon/wooper.png,194,Wooper,Water,Ground,210,55,45,45,25,25,15,Wooper,2
https://img.pokemondb.net/sprites/scarlet-violet/icon/wooper-paldean.png,194,Wooper Paldean Wooper,Poison,Ground,210,55,45,45,25,25,15,Paldean Wooper,2
https://img.pokemondb.net/sprites/sword-shield/icon/quagsire.png,195,Quagsire,Water,Ground,430,95,85,85,65,65,35,Quagsire,1
https://img.pokemondb.net/sprites/sword-shield/icon/espeon.png,196,Espeon,Psychic,,525,65,65,60,130,95,110,Espeon,0
https://img.pokemondb.net/sprites/sword-shield/icon/umbreon.png,197,Umbreon,Dark,,525,95,65,110,60,130,65,Umbreon,5
https://img.pokemondb.net/sprites/sword-shield/icon/murkrow.png,198,Murkrow,Dark,Flying,405,60,85,42,85,42,91,Murkrow,4
https://img.pokemondb.net/sprites/sword-shield/icon/slowking.png,199,Slowking,Water,Psychic,490,95,75,80,100,110,30,Slowking,0
https://img.pokemondb.net/sprites/sword-shield/icon/slowking-galarian.png,199,Slowking Galarian Slowking,Poison,Psychic,490,95,65,80,110,110,30,Galarian Slowking,0
https://img.pokemondb.net/sprites/sword-shield/icon/misdreavus.png,200,Misdreavus,Ghost,,435,60,60,60,85,85,85,Misdreavus,4
https://img.pokemondb.net/sprites/sword-shield/icon/unown.png,201,Unown,Psychic,,336,48,72,48,72,48,48,Unown,2
https://img.pokemondb.net/sprites/sword-shield/icon/wobbuffet.png,202,Wobbuffet,Psychic,,405,190,33,58,33,58,33,Wobbuffet,1
https://img.pokemondb.net/sprites/sword-shield/icon/girafarig.png,203,Girafarig,Normal,Psychic,455,70,80,65,90,65,85,Girafarig,4
https://img.pokemondb.net/sprites/sword-shield/icon/pineco.png,204,Pineco,Bug,,290,50,65,90,35,35,15,Pineco,2
https://img.pokemondb.net/sprites/sword-shield/icon/forretress.png,205,Forretress,Bug,Steel,465,75,90,140,60,60,40,Forretress,5
https://img.pokemondb.net/sprites/sword-shield/icon/dunsparce.png,206,Dunsparce,Normal,,415,100,70,70,65,65,45,Dunsparce,1
https://img.pokemondb.net/sprites/sword-shield/icon/gligar.png,207,Gligar,Ground,Flying,430,65,75,105,35,65,85,Gligar,4
https://img.pokemondb.net/sprites/sword-shield/icon/steelix.png,208,Steelix,Steel,Ground,510,75,85,200,55,65,30,Steelix,5
https://img.pokemondb.net/sprites/sword-shield/icon/steelix-mega.png,208,Steelix Mega Steelix,Steel,Ground,610,75,125,230,55,95,30,Mega Steelix,5
https://img.pokemondb.net/sprites/sword-shield/icon/snubbull.png,209,Snubbull,Fairy,,300,60,80,50,40,40,30,Snubbull,2
https://img.pokemondb.net/sprites/sword-shield/icon/granbull.png,210,Granbull,Fairy,,450,90,120,75,60,60,45,Granbull,1
https://img.pokemondb.net/sprites/sword-shield/icon/qwilfish.png,211,Qwilfish,Water,Poison,440,65,95,85,55,55,85,Qwilfish,4
https://img.pokemondb.net/sprites/scarlet-violet/icon/qwilfish-hisuian.png,211,Qwilfish Hisuian Qwilfish,Dark,Poison,440,65,95,85,55,55,85,Hisuian Qwilfish,4
https://img.pokemondb.net/sprites/sword-shield/icon/scizor.png,212,Scizor,Bug,Steel,500,70,130,100,55,80,65,Scizor,5
https://img.pokemondb.net/sprites/sword-shield/icon/scizor-mega.png,212,Scizor Mega Scizor,Bug,Steel,600,70,150,140,65,100,75,Mega Scizor,5
https://img.pokemondb.net/sprites/sword-shield/icon/shuckle.png,213,Shuckle,Bug,Rock,505,20,10,230,10,230,5,Shuckle,5
https://img.pokemondb.net/sprites/sword-shield/icon/heracross.png,214,Heracross,Bug,Fighting,500,80,125,75,40,95,85,Heracross,4
https://img.pokemondb.net/sprites/sword-shield/icon/heracross-mega.png,214,Heracross Mega Heracross,Bug,Fighting,600,80,185,115,40,105,75,Mega Heracross,3
https://img.pokemondb.net/sprites/sword-shield/icon/sneasel.png,215,Sneasel,Dark,Ice,430,55,95,55,35,75,115,Sneasel,4
https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasel-hisuian.png,215,Sneasel Hisuian Sneasel,Fighting,Poison,430,55,95,55,35,75,115,Hisuian Sneasel,4
https://img.pokemondb.net/sprites/sword-shield/icon/teddiursa.png,216,Teddiursa,Normal,,330,60,80,50,50,50,40,Teddiursa,2
https://img.pokemondb.net/sprites/sword-shield/icon/ursaring.png,217,Ursaring,Normal,,500,90,130,75,75,75,55,Ursaring,1
https://img.pokemondb.net/sprites/sword-shield/icon/slugma.png,218,Slugma,Fire,,250,40,40,40,70,40,20,Slugma,2
https://img.pokemondb.net/sprites/sword-shield/icon/magcargo.png,219,Magcargo,Fire,Rock,430,60,50,120,90,80,30,Magcargo,5
https://img.pokemondb.net/sprites/sword-shield/icon/swinub.png,220,Swinub,Ice,Ground,250,50,50,40,30,30,50,Swinub,2
https://img.pokemondb.net/sprites/sword-shield/icon/piloswine.png,221,Piloswine,Ice,Ground,450,100,100,80,60,60,50,Piloswine,1
https://img.pokemondb.net/sprites/sword-shield/icon/corsola.png,222,Corsola,Water,Rock,410,65,55,95,65,95,35,Corsola,5
https://img.pokemondb.net/sprites/sword-shield/icon/corsola-galarian.png,222,Corsola Galarian Corsola,Ghost,,410,60,55,100,65,100,30,Galarian Corsola,5
https://img.pokemondb.net/sprites/sword-shield/icon/remoraid.png,223,Remoraid,Water,,300,35,65,35,65,35,65,Remoraid,2
https://img.pokemondb.net/sprites/sword-shield/icon/octillery.png,224,Octillery,Water,,480,75,105,75,105,75,45,Octillery,1
https://img.pokemondb.net/sprites/sword-shield/icon/delibird.png,225,Delibird,Ice,Flying,330,45,55,45,65,45,75,Delibird,2
https://img.pokemondb.net/sprites/sword-shield/icon/mantine.png,226,Mantine,Water,Flying,485,85,40,70,80,140,70,Mantine,0
https://img.pokemondb.net/sprites/sword-shield/icon/skarmory.png,227,Skarmory,Steel,Flying,465,65,80,140,40,70,70,Skarmory,5
https://img.pokemondb.net/sprites/sword-shield/icon/houndour.png,228,Houndour,Dark,Fire,330,45,60,30,80,50,65,Houndour,2
https://img.pokemondb.net/sprites/sword-shield/icon/houndoom.png,229,Houndoom,Dark,Fire,500,75,90,50,110,80,95,Houndoom,4
https://img.pokemondb.net/sprites/sword-shield/icon/houndoom-mega.png,229,Houndoom Mega Houndoom,Dark,Fire,600,75,90,90,140,90,115,Mega Houndoom,3
https://img.pokemondb.net/sprites/sword-shield/icon/kingdra.png,230,Kingdra,Water,Dragon,540,75,95,95,95,95,85,Kingdra,0
https://img.pokemondb.net/sprites/sword-shield/icon/phanpy.png,231,Phanpy,Ground,,330,90,60,60,40,40,40,Phanpy,2
https://img.pokemondb.net/sprites/sword-shield/icon/donphan.png,232,Donphan,Ground,,500,90,120,120,60,60,50,Donphan,5
https://img.pokemondb.net/sprites/sword-shield/icon/porygon2.png,233,Porygon2,Normal,,515,85,80,90,105,95,60,Porygon2,0
https://img.pokemondb.net/sprites/sword-shield/icon/stantler.png,234,Stantler,Normal,,465,73,95,62,85,65,85,Stantler,4
https://img.pokemondb.net/sprites/sword-shield/icon/smeargle.png,235,Smeargle,Normal,,250,55,20,35,20,45,75,Smeargle,2
https://img.pokemondb.net/sprites/sword-shield/icon/tyrogue.png,236,Tyrogue,Fighting,,210,35,35,35,35,35,35,Tyrogue,2
https://img.pokemondb.net/sprites/sword-shield/icon/hitmontop.png,237,Hitmontop,Fighting,,455,50,95,95,35,110,70,Hitmontop,5
https://img.pokemondb.net/sprites/sword-shield/icon/smoochum.png,238,Smoochum,Ice,Psychic,305,45,30,15,85,65,65,Smoochum,2
https://img.pokemondb.net/sprites/sword-shield/icon/elekid.png,239,Elekid,Electric,,360,45,63,37,65,55,95,Elekid,4
https://img.pokemondb.net/sprites/sword-shield/icon/magby.png,240,Magby,Fire,,365,45,75,37,70,55,83,Magby,4
https://img.pokemondb.net/sprites/sword-shield/icon/miltank.png,241,Miltank,Normal,,490,95,80,105,40,70,100,Miltank,4
https://img.pokemondb.net/sprites/sword-shield/icon/blissey.png,242,Blissey,Normal,,540,255,10,10,75,135,55,Blissey,1
https://img.pokemondb.net/sprites/sword-shield/icon/raikou.png,243,Raikou,Electric,,580,90,85,75,115,100,115,Raikou,0
https://img.pokemondb.net/sprites/sword-shield/icon/entei.png,244,Entei,Fire,,580,115,115,85,90,75,100,Entei,3
https://img.pokemondb.net/sprites/sword-shield/icon/suicune.png,245,Suicune,Water,,580,100,75,115,90,115,85,Suicune,0
https://img.pokemondb.net/sprites/sword-shield/icon/larvitar.png,246,Larvitar,Rock,Ground,300,50,64,50,45,50,41,Larvitar,2
https://img.pokemondb.net/sprites/sword-shield/icon/pupitar.png,247,Pupitar,Rock,Ground,410,70,84,70,65,70,51,Pupitar,4
https://img.pokemondb.net/sprites/sword-shield/icon/tyranitar.png,248,Tyranitar,Rock,Dark,600,100,134,110,95,100,61,Tyranitar,3
https://img.pokemondb.net/sprites/sword-shield/icon/tyranitar-mega.png,248,Tyranitar Mega Tyranitar,Rock,Dark,700,100,164,150,95,120,71,Mega Tyranitar,3
https://img.pokemondb.net/sprites/sword-shield/icon/lugia.png,249,Lugia,Psychic,Flying,680,106,90,130,90,154,110,Lugia,3
https://img.pokemondb.net/sprites/sword-shield/icon/ho-oh.png,250,Ho-oh,Fire,Flying,680,106,130,90,110,154,90,Ho-oh,3
https://img.pokemondb.net/sprites/sword-shield/icon/celebi.png,251,Celebi,Psychic,Grass,600,100,100,100,100,100,100,Celebi,3
https://img.pokemondb.net/sprites/sword-shield/icon/treecko.png,252,Treecko,Grass,,310,40,45,35,65,55,70,Treecko,2
https://img.pokemondb.net/sprites/sword-shield/icon/grovyle.png,253,Grovyle,Grass,,405,50,65,45,85,65,95,Grovyle,4
https://img.pokemondb.net/sprites/sword-shield/icon/sceptile.png,254,Sceptile,Grass,,530,70,85,65,105,85,120,Sceptile,4
https://img.pokemondb.net/sprites/sword-shield/icon/sceptile-mega.png,254,Sceptile Mega Sceptile,Grass,Dragon,630,70,110,75,145,85,145,Mega Sceptile,3
https://img.pokemondb.net/sprites/sword-shield/icon/torchic.png,255,Torchic,Fire,,310,45,60,40,70,50,45,Torchic,2
https://img.pokemondb.net/sprites/sword-shield/icon/combusken.png,256,Combusken,Fire,Fighting,405,60,85,60,85,60,55,Combusken,4
https://img.pokemondb.net/sprites/sword-shield/icon/blaziken.png,257,Blaziken,Fire,Fighting,530,80,120,70,110,70,80,Blaziken,4
https://img.pokemondb.net/sprites/sword-shield/icon/blaziken-mega.png,257,Blaziken Mega Blaziken,Fire,Fighting,630,80,160,80,130,80,100,Mega Blaziken,3
https://img.pokemondb.net/sprites/sword-shield/icon/mudkip.png,258,Mudkip,Water,,310,50,70,50,50,50,40,Mudkip,2
https://img.pokemondb.net/sprites/sword-shield/icon/marshtomp.png,259,Marshtomp,Water,Ground,405,70,85,70,60,70,50,Marshtomp,4
https://img.pokemondb.net/sprites/sword-shield/icon/swampert.png,260,Swampert,Water,Ground,535,100,110,90,85,90,60,Swampert,1
https://img.pokemondb.net/sprites/sword-shield/icon/swampert-mega.png,260,Swampert Mega Swampert,Water,Ground,635,100,150,110,95,110,70,Mega Swampert,3
https://img.pokemondb.net/sprites/sword-shield/icon/poochyena.png,261,Poochyena,Dark,,220,35,55,35,30,30,35,Poochyena,2
https://img.pokemondb.net/sprites/sword-shield/icon/mightyena.png,262,Mightyena,Dark,,420,70,90,70,60,60,70,Mightyena,4
https://img.pokemondb.net/sprites/sword-shield/icon/zigzagoon.png,263,Zigzagoon,Normal,,240,38,30,41,30,41,60,Zigzagoon,2
https://img.pokemondb.net/sprites/sword-shield/icon/zigzagoon-galarian.png,263,Zigzagoon Galarian Zigzagoon,Dark,Normal,240,38,30,41,30,41,60,Galarian Zigzagoon,2
https://img.pokemondb.net/sprites/sword-shield/icon/linoone.png,264,Linoone,Normal,,420,78,70,61,50,61,100,Linoone,4
https://img.pokemondb.net/sprites/sword-shield/icon/linoone-galarian.png,264,Linoone Galarian Linoone,Dark,Normal,420,78,70,61,50,61,100,Galarian Linoone,4
https://img.pokemondb.net/sprites/sword-shield/icon/wurmple.png,265,Wurmple,Bug,,195,45,45,35,20,30,20,Wurmple,2
https://img.pokemondb.net/sprites/sword-shield/icon/silcoon.png,266,Silcoon,Bug,,205,50,35,55,25,25,15,Silcoon,2
https://img.pokemondb.net/sprites/sword-shield/icon/beautifly.png,267,Beautifly,Bug,Flying,395,60,70,50,100,50,65,Beautifly,4
https://img.pokemondb.net/sprites/sword-shield/icon/cascoon.png,268,Cascoon,Bug,,205,50,35,55,25,25,15,Cascoon,2
https://img.pokemondb.net/sprites/sword-shield/icon/dustox.png,269,Dustox,Bug,Poison,385,60,50,70,50,90,65,Dustox,2
https://img.pokemondb.net/sprites/sword-shield/icon/lotad.png,270,Lotad,Water,Grass,220,40,30,30,40,50,30,Lotad,2
https://img.pokemondb.net/sprites/sword-shield/icon/lombre.png,271,Lombre,Water,Grass,340,60,50,50,60,70,50,Lombre,2
https://img.pokemondb.net/sprites/sword-shield/icon/ludicolo.png,272,Ludicolo,Water,Grass,480,80,70,70,90,100,70,Ludicolo,0
https://img.pokemondb.net/sprites/sword-shield/icon/seedot.png,273,Seedot,Grass,,220,40,40,50,30,30,30,Seedot,2
https://img.pokemondb.net/sprites/sword-shield/icon/nuzleaf.png,274,Nuzleaf,Grass,Dark,340,70,70,40,60,40,60,Nuzleaf,2
https://img.pokemondb.net/sprites/sword-shield/icon/shiftry.png,275,Shiftry,Grass,Dark,480,90,100,60,90,60,80,Shiftry,4
https://img.pokemondb.net/sprites/sword-shield/icon/taillow.png,276,Taillow,Normal,Flying,270,40,55,30,30,30,85,Taillow,2
https://img.pokemondb.net/sprites/sword-shield/icon/swellow.png,277,Swellow,Normal,Flying,455,60,85,60,75,50,125,Swellow,4
https://img.pokemondb.net/sprites/sword-shield/icon/wingull.png,278,Wingull,Water,Flying,270,40,30,30,55,30,85,Wingull,2
https://img.pokemondb.net/sprites/sword-shield/icon/pelipper.png,279,Pelipper,Water,Flying,440,60,50,100,95,70,65,Pelipper,0
https://img.pokemondb.net/sprites/sword-shield/icon/ralts.png,280,Ralts,Psychic,Fairy,198,28,25,25,45,35,40,Ralts,2
https://img.pokemondb.net/sprites/sword-shield/icon/kirlia.png,281,Kirlia,Psychic,Fairy,278,38,35,35,65,55,50,Kirlia,2
https://img.pokemondb.net/sprites/sword-shield/icon/gardevoir.png,282,Gardevoir,Psychic,Fairy,518,68,65,65,125,115,80,Gardevoir,0
https://img.pokemondb.net/sprites/sword-shield/icon/gardevoir-mega.png,282,Gardevoir Mega Gardevoir,Psychic,Fairy,618,68,85,65,165,135,100,Mega Gardevoir,0
https://img.pokemondb.net/sprites/sword-shield/icon/surskit.png,283,Surskit,Bug,Water,269,40,30,32,50,52,65,Surskit,2
https://img.pokemondb.net/sprites/sword-shield/icon/masquerain.png,284,Masquerain,Bug,Flying,454,70,60,62,100,82,80,Masquerain,0
https://img.pokemondb.net/sprites/sword-shield/icon/shroomish.png,285,Shroomish,Grass,,295,60,40,60,40,60,35,Shroomish,2
https://img.pokemondb.net/sprites/sword-shield/icon/breloom.png,286,Breloom,Grass,Fighting,460,60,130,80,60,60,70,Breloom,4
https://img.pokemondb.net/sprites/sword-shield/icon/slakoth.png,287,Slakoth,Normal,,280,60,60,60,35,35,30,Slakoth,2
https://img.pokemondb.net/sprites/sword-shield/icon/vigoroth.png,288,Vigoroth,Normal,,440,80,80,80,55,55,90,Vigoroth,4
https://img.pokemondb.net/sprites/sword-shield/icon/slaking.png,289,Slaking,Normal,,670,150,160,100,95,65,100,Slaking,3
https://img.pokemondb.net/sprites/sword-shield/icon/nincada.png,290,Nincada,Bug,Ground,266,31,45,90,30,30,40,Nincada,2
https://img.pokemondb.net/sprites/sword-shield/icon/ninjask.png,291,Ninjask,Bug,Flying,456,61,90,45,50,50,160,Ninjask,4
https://img.pokemondb.net/sprites/sword-shield/icon/shedinja.png,292,Shedinja,Bug,Ghost,236,1,90,45,30,30,40,Shedinja,2
https://img.pokemondb.net/sprites/sword-shield/icon/whismur.png,293,Whismur,Normal,,240,64,51,23,51,23,28,Whismur,2
https://img.pokemondb.net/sprites/sword-shield/icon/loudred.png,294,Loudred,Normal,,360,84,71,43,71,43,48,Loudred,2
https://img.pokemondb.net/sprites/sword-shield/icon/exploud.png,295,Exploud,Normal,,490,104,91,63,91,73,68,Exploud,1
https://img.pokemondb.net/sprites/sword-shield/icon/makuhita.png,296,Makuhita,Fighting,,237,72,60,30,20,30,25,Makuhita,2
https://img.pokemondb.net/sprites/sword-shield/icon/hariyama.png,297,Hariyama,Fighting,,474,144,120,60,40,60,50,Hariyama,1
https://img.pokemondb.net/sprites/sword-shield/icon/azurill.png,298,Azurill,Normal,Fairy,190,50,20,40,20,40,20,Azurill,2
https://img.pokemondb.net/sprites/sword-shield/icon/nosepass.png,299,Nosepass,Rock,,375,30,45,135,45,90,30,Nosepass,5
https://img.pokemondb.net/sprites/sword-shield/icon/skitty.png,300,Skitty,Normal,,260,50,45,45,35,35,50,Skitty,2
https://img.pokemondb.net/sprites/sword-shield/icon/delcatty.png,301,Delcatty,Normal,,400,70,65,65,55,55,90,Delcatty,4
https://img.pokemondb.net/sprites/sword-shield/icon/sableye.png,302,Sableye,Dark,Ghost,380,50,75,75,65,65,50,Sableye,2
https://img.pokemondb.net/sprites/sword-shield/icon/sableye-mega.png,302,Sableye Mega Sableye,Dark,Ghost,480,50,85,125,85,115,20,Mega Sableye,5
https://img.pokemondb.net/sprites/sword-shield/icon/mawile.png,303,Mawile,Steel,Fairy,380,50,85,85,55,55,50,Mawile,2
https://img.pokemondb.net/sprites/sword-shield/icon/mawile-mega.png,303,Mawile Mega Mawile,Steel,Fairy,480,50,105,125,55,95,50,Mega Mawile,5
https://img.pokemondb.net/sprites/sword-shield/icon/aron.png,304,Aron,Steel,Rock,330,50,70,100,40,40,30,Aron,2
https://img.pokemondb.net/sprites/sword-shield/icon/lairon.png,305,Lairon,Steel,Rock,430,60,90,140,50,50,40,Lairon,5
https://img.pokemondb.net/sprites/sword-shield/icon/aggron.png,306,Aggron,Steel,Rock,530,70,110,180,60,60,50,Aggron,5
https://img.pokemondb.net/sprites/sword-shield/icon/aggron-mega.png,306,Aggron Mega Aggron,Steel,,630,70,140,230,60,80,50,Mega Aggron,5
https://img.pokemondb.net/sprites/sword-shield/icon/meditite.png,307,Meditite,Fighting,Psychic,280,30,40,55,40,55,60,Meditite,2
https://img.pokemondb.net/sprites/sword-shield/icon/medicham.png,308,Medicham,Fighting,Psychic,410,60,60,75,60,75,80,Medicham,4
https://img.pokemondb.net/sprites/sword-shield/icon/medicham-mega.png,308,Medicham Mega Medicham,Fighting,Psychic,510,60,100,85,80,85,100,Mega Medicham,4
https://img.pokemondb.net/sprites/sword-shield/icon/electrike.png,309,Electrike,Electric,,295,40,45,40,65,40,65,Electrike,2
https://img.pokemondb.net/sprites/sword-shield/icon/manectric.png,310,Manectric,Electric,,475,70,75,60,105,60,105,Manectric,4
https://img.pokemondb.net/sprites/sword-shield/icon/manectric-mega.png,310,Manectric Mega Manectric,Electric,,575,70,75,80,135,80,135,Mega Manectric,0
https://img.pokemondb.net/sprites/sword-shield/icon/plusle.png,311,Plusle,Electric,,405,60,50,40,85,75,95,Plusle,4
https://img.pokemondb.net/sprites/sword-shield/icon/minun.png,312,Minun,Electric,,405,60,40,50,75,85,95,Minun,4
https://img.pokemondb.net/sprites/sword-shield/icon/volbeat.png,313,Volbeat,Bug,,430,65,73,75,47,85,85,Volbeat,4
https://img.pokemondb.net/sprites/sword-shield/icon/illumise.png,314,Illumise,Bug,,430,65,47,75,73,85,85,Illumise,4
https://img.pokemondb.net/sprites/sword-shield/icon/roselia.png,315,Roselia,Grass,Poison,400,50,60,45,100,80,65,Roselia,4
